location_id,year,subregion,elevation_m,latitude,longitude,heat_days_30,heat_days_35,heat_days_38,max_summer_tmax,mean_summer_tmax,heatwave_max_streak,gdd_growing_season,spring_frost_days,spring_severe_frost_days,min_spring_tmin,annual_precip_mm,summer_precip_mm,dry_days,max_consecutive_dry_days,climate_stress_year,tc_vpd_summer_mean,tc_vpd_growing_mean,tc_def_summer_sum,tc_def_growing_sum,tc_soil_summer_min,tc_soil_growing_min,tc_ppt_summer_sum,tc_ppt_growing_sum,heat_trigger,frost_trigger,drought_trigger,model_stress_probability
DS02,1995,Douro Superior,450,41.065,-7.1285,41,3,1,40.5,29.04891304347826,2,1971.5,1,0,-0.1,592.3000000000001,68.3,277,40,0,1.6966666666666663,1.2828571428571427,432.00000000000006,643.1000000000001,8.8,7.7,74.80000000000001,303.6,0,0,0,0.10851511391833972
DS02,1996,Douro Superior,450,41.065,-7.1285,41,6,0,36.0,28.775,4,1752.8,4,0,-0.8,722.8,41.8,251,29,0,1.7533333333333332,1.1985714285714284,459.8,566.2000000000002,10.9,8.1,52.7,306.5,0,0,0,0.10375668449197861
DS02,1997,Douro Superior,450,41.065,-7.1285,34,3,0,35.8,26.295652173913048,3,1859.0,0,0,4.3,764.5,129.8,262,49,0,1.3833333333333335,1.1542857142857144,299.6,423.9,9.6,8.4,152.0,570.6,0,0,0,0.8064713064713065
DS02,1998,Douro Superior,450,41.065,-7.1285,59,13,4,38.6,29.870652173913047,6,1820.0,0,0,0.3,499.9,54.4,287,34,0,1.856666666666667,1.2042857142857144,426.5,444.5,13.3,13.3,66.2,519.2,0,0,0,0.09561188811188812
DS02,1999,Douro Superior,450,41.065,-7.1285,49,5,0,37.6,29.01304347826086,2,1774.2999999999995,0,0,0.5,548.0,59.2,279,29,0,1.7066666666666668,1.1685714285714286,444.5,471.7,11.8,11.8,64.4,643.2,0,0,0,0.010526315789473684
DS02,2000,Douro Superior,450,41.065,-7.1285,44,6,0,36.1,28.472826086956523,2,1734.8,0,0,0.9,673.3,27.8,264,47,0,1.6933333333333334,1.162857142857143,457.1,540.3000000000001,13.4,11.0,30.90000000000001,516.5000000000001,0,0,0,0.10851511391833972
DS02,2001,Douro Superior,450,41.065,-7.1285,50,7,0,37.5,28.89565217391305,3,1850.6000000000004,0,0,2.8,672.5,53.5,278,32,0,1.6666666666666667,1.2214285714285715,451.1,597.8000000000001,9.4,8.200000000000001,55.8,390.80000000000007,0,0,0,0.039097744360902256
DS02,2002,Douro Superior,450,41.065,-7.1285,34,2,0,35.4,28.55978260869565,1,1722.3000000000002,1,0,-0.7,698.1,40.5,261,21,0,1.5933333333333335,1.09,440.4,514.4000000000001,10.4,10.4,59.400000000000006,514.1,0,0,0,0.010526315789473684
DS02,2003,Douro Superior,450,41.065,-7.1285,57,21,5,39.1,30.0858695652174,15,1975.6,0,0,2.8,677.9,50.9,278,30,1,1.7933333333333332,1.2914285714285714,432.7000000000001,602.9,11.0,9.4,70.7,540.9000000000001,1,0,0,0.20843127225345773
DS02,2004,Douro Superior,450,41.065,-7.1285,55,6,0,36.8,29.43369565217392,3,1885.2000000000005,1,1,-3.3,369.3,42.8,307,32,0,1.736666666666667,1.2642857142857145,457.30000000000007,598.0,10.3,8.9,57.2,424.1,0,0,0,0.09561188811188812
DS02,2005,Douro Superior,450,41.065,-7.1285,68,16,1,38.7,31.52173913043477,3,2114.5,9,3,-3.6,437.1,12.9,302,45,1,2.193333333333334,1.4957142857142856,553.9000000000001,757.8000000000001,9.7,8.4,21.9,454.7000000000001,0,1,0,0.9826086956521738
DS02,2006,Douro Superior,450,41.065,-7.1285,70,13,1,38.3,30.36304347826088,5,2118.4,2,0,-1.9,638.5,58.0,274,27,0,1.9533333333333331,1.3828571428571428,470.30000000000007,613.6,10.4,8.9,66.2,552.2,0,0,0,0.10375668449197861
DS02,2007,Douro Superior,450,41.065,-7.1285,25,5,1,39.1,26.94130434782608,3,1711.0000000000002,1,0,-0.1,404.3,68.4,291,46,0,1.5,1.1542857142857144,389.7000000000001,493.4,11.6,8.5,94.2,386.50000000000006,0,0,0,0.10851511391833972
DS02,2008,Douro Superior,450,41.065,-7.1285,32,4,1,38.2,28.26304347826087,2,1670.0,2,0,-0.3,446.0,17.1,277,33,0,1.6266666666666667,1.15,445.1,504.3,13.3,10.9,25.5,410.30000000000007,0,0,0,0.010526315789473684
DS02,2009,Douro Superior,450,41.065,-7.1285,52,3,0,35.7,29.33260869565217,1,1955.8,0,0,1.5,548.5999999999999,32.400000000000006,285,45,0,1.7366666666666666,1.3442857142857143,473.4,745.6000000000001,8.4,7.4,38.5,262.40000000000003,0,0,0,0.12418331668331668
DS02,2010,Douro Superior,450,41.065,-7.1285,64,11,0,37.4,30.17934782608696,3,1932.6,4,0,-1.3,722.6,47.2,267,31,0,1.9366666666666668,1.3414285714285714,461.6,601.7,11.0,9.4,63.0,448.80000000000007,0,0,0,0.10375668449197861
DS02,2011,Douro Superior,450,41.065,-7.1285,38,7,1,38.4,28.470652173913045,2,2065.6,2,0,-1.1,496.5,29.000000000000004,284,36,0,1.64,1.3228571428571432,474.1,621.0,10.4,8.9,38.900000000000006,325.5,0,0,0,0.010526315789473684
DS02,2012,Douro Superior,450,41.065,-7.1285,43,12,3,38.7,28.757608695652173,3,1818.6,0,0,0.8,448.0,25.5,290,35,0,1.7266666666666668,1.258571428571429,471.1,590.9000000000001,10.9,9.3,36.2,418.80000000000007,0,0,0,0.010526315789473684
DS02,2013,Douro Superior,450,41.065,-7.1285,57,16,4,38.4,30.007608695652177,9,1903.9,3,0,-0.6,630.0999999999999,13.0,275,46,0,1.95,1.3342857142857143,515.7,629.8000000000001,10.9,9.3,18.7,419.2000000000001,0,0,0,0.5350700280112044
DS02,2014,Douro Superior,450,41.065,-7.1285,34,3,0,36.9,28.109782608695657,2,1909.3,0,0,0.7,681.9,28.3,260,33,0,1.6133333333333333,1.2142857142857142,461.1,524.8000000000001,11.0,9.4,38.0,425.2,0,0,0,0.010526315789473684
DS02,2015,Douro Superior,450,41.065,-7.1285,62,10,1,39.2,30.4641304347826,3,2044.6,0,0,1.2,405.5,41.5,299,33,0,1.903333333333333,1.3814285714285717,472.6,667.6,9.4,8.200000000000001,58.10000000000001,456.2000000000001,0,0,0,0.07288461538461538
DS02,2016,Douro Superior,450,41.065,-7.1285,68,19,1,37.3,30.657608695652176,5,2008.0,2,0,-0.1,707.9000000000001,32.4,266,47,0,1.9833333333333332,1.3528571428571428,464.4,558.2,13.4,11.0,33.60000000000001,506.9,0,0,0,0.6737009189640769
DS02,2017,Douro Superior,450,41.065,-7.1285,78,24,5,40.3,31.615217391304352,8,2280.0999999999995,1,0,-0.5,387.7,35.8,300,50,1,1.9733333333333336,1.5557142857142858,499.5,819.6999999999999,9.4,7.2,48.3,137.8,1,0,1,0.9833333333333332
DS02,2018,Douro Superior,450,41.065,-7.1285,79,13,5,41.9,30.01739130434783,6,2031.9,2,0,-0.8,675.9,77.5,272,100,1,1.59,1.2457142857142858,377.2000000000001,528.1,11.0,8.200000000000001,101.6,373.0,1,0,1,0.984
DS02,2019,Douro Superior,450,41.065,-7.1285,60,10,1,39.0,29.63913043478261,4,1964.9000000000003,0,0,0.8,562.7,66.9,283,27,0,1.6666666666666667,1.2957142857142858,417.6,632.5000000000001,11.0,9.4,74.0,341.80000000000007,0,0,0,0.010526315789473684
DS02,2020,Douro Superior,450,41.065,-7.1285,75,35,4,39.4,31.301086956521743,10,2095.3,0,0,2.0,601.3,20.200000000000003,287,77,1,1.9866666666666664,1.41,499.6,608.4000000000001,11.0,9.4,32.800000000000004,463.9,0,0,1,0.9673333333333334
DS02,2021,Douro Superior,450,41.065,-7.1285,64,17,3,40.0,30.69347826086956,5,1990.8,0,0,0.8,515.8,44.7,294,56,1,1.7566666666666666,1.2614285714285718,444.6,533.8,10.7,10.7,71.80000000000001,473.1000000000001,0,0,1,0.8746031746031747
DS02,2022,Douro Superior,450,41.065,-7.1285,85,48,22,43.8,33.59891304347826,14,2406.5,0,0,0.4,628.8,29.5,277,38,1,2.23,1.6028571428571428,511.6,697.2,10.9,9.3,40.60000000000001,368.1,1,0,0,0.9673333333333334
DS02,2023,Douro Superior,450,41.065,-7.1285,74,23,6,41.5,31.539130434782606,7,2253.5,4,2,-3.2,706.4000000000001,52.2,277,72,1,1.7666666666666666,1.3814285714285717,444.0,562.8,9.2,9.2,80.30000000000001,556.5,1,0,1,1.0
DS02,2024,Douro Superior,450,41.065,-7.1285,68,24,5,40.8,31.840217391304343,7,2059.5999999999995,0,0,1.0,750.9000000000001,69.30000000000001,271,67,1,1.7833333333333332,1.2442857142857144,414.0,575.1,10.8,9.2,96.0,440.5,1,0,1,1.0
DS03,1995,Douro Superior,215,41.1905,-7.0785,45,4,1,40.1,29.38804347826087,2,2072.6000000000004,0,0,0.8,683.0,76.0,273,34,0,1.4966666666666668,1.1685714285714286,402.4,579.8,10.1,8.9,80.60000000000001,322.7,0,0,0,0.010526315789473684
DS03,1996,Douro Superior,215,41.1905,-7.0785,43,10,0,36.4,29.1054347826087,9,1864.7,1,0,-0.3,764.2,45.9,254,23,0,1.59,1.11,426.1,512.6,13.2,10.0,56.900000000000006,319.0,0,0,0,0.0939326375711575
DS03,1997,Douro Superior,215,41.1905,-7.0785,36,3,0,35.7,26.62282608695653,3,1969.4,0,0,5.2,832.0,153.60000000000002,265,67,1,1.1900000000000002,1.05,253.4,366.50000000000006,12.2,10.4,167.70000000000002,602.0,0,0,1,0.9381642512077295
DS03,1998,Douro Superior,215,41.1905,-7.0785,59,15,4,38.8,30.179347826086943,7,1927.5,0,0,0.8,501.0,52.3,286,29,0,1.68,1.1028571428571428,398.4,415.9,14.9,14.9,66.6,521.3,0,0,0,0.06802631578947368
DS03,1999,Douro Superior,215,41.1905,-7.0785,53,6,0,37.5,29.27173913043478,4,1882.1,0,0,1.0,628.2,67.8,270,36,0,1.5266666666666666,1.0585714285714285,397.9,417.4,14.4,14.4,72.80000000000001,689.1,0,0,0,0.06065769158559202
DS03,2000,Douro Superior,215,41.1905,-7.0785,46,8,0,36.2,28.697826086956525,2,1836.7,0,0,1.6,760.1,32.8,264,47,0,1.4933333333333334,1.05,408.80000000000007,477.9000000000001,15.0,12.4,33.9,543.7,0,0,0,0.21804239877769288
DS03,2001,Douro Superior,215,41.1905,-7.0785,56,8,0,37.7,29.18478260869565,3,1958.4,0,0,3.2,739.3,64.3,274,45,0,1.5,1.1242857142857143,418.3,542.7,10.9,9.4,64.8,417.0,0,0,0,0.14176573426573427
DS03,2002,Douro Superior,215,41.1905,-7.0785,39,3,0,35.7,28.9108695652174,1,1835.2,1,0,-0.1,758.8,42.6,261,21,0,1.4,0.9828571428571428,410.2000000000001,473.9,11.7,11.7,60.7,539.3000000000001,0,0,0,0.039097744360902256
DS03,2003,Douro Superior,215,41.1905,-7.0785,59,22,5,39.2,30.34347826086957,15,2082.6000000000004,0,0,3.4,721.7,62.90000000000001,273,29,0,1.6000000000000003,1.1871428571428573,398.3,551.5,12.4,10.5,80.4,561.7,1,0,0,0.13232811306340717
DS03,2004,Douro Superior,215,41.1905,-7.0785,61,6,0,37.0,29.76086956521739,3,1991.8,1,1,-2.2,420.1,50.8,306,53,0,1.5466666666666666,1.1528571428571428,420.5,545.2,11.8,10.1,66.7,452.4,0,0,0,0.8746031746031747
DS03,2005,Douro Superior,215,41.1905,-7.0785,75,23,1,39.1,31.92391304347825,4,2228.7000000000007,8,2,-2.7,452.2000000000001,16.799999999999997,300,45,1,2.0033333333333334,1.3928571428571428,525.4000000000001,704.9000000000001,11.4,9.8,24.5,471.1,0,0,0,0.9826086956521738
DS03,2006,Douro Superior,215,41.1905,-7.0785,74,15,2,38.5,30.74891304347826,6,2228.2,1,0,-1.0,689.5,48.3,272,28,0,1.7733333333333334,1.2785714285714285,449.5,571.6,11.9,11.9,62.400000000000006,567.3000000000001,0,0,0,0.10851511391833972
DS03,2007,Douro Superior,215,41.1905,-7.0785,29,5,1,39.0,27.24891304347826,3,1817.6,0,0,0.4,450.2000000000001,79.30000000000001,292,45,0,1.3133333333333332,1.0485714285714287,342.20000000000005,423.7999999999999,14.0,10.0,103.1,407.7000000000001,0,0,0,0.12418331668331668
DS03,2008,Douro Superior,215,41.1905,-7.0785,35,5,1,38.4,28.575,3,1779.1,0,0,0.7,482.1,21.2,277,33,0,1.4466666666666663,1.0485714285714287,407.1,453.3,15.0,12.3,29.2,419.7,0,0,0,0.0
DS03,2009,Douro Superior,215,41.1905,-7.0785,57,10,0,36.2,29.7358695652174,7,2070.7,0,0,1.7,602.5999999999999,39.5,283,45,0,1.5633333333333337,1.257142857142857,443.0,702.1000000000001,9.7,8.6,43.900000000000006,273.1,0,0,0,0.14991053064582477
DS03,2010,Douro Superior,215,41.1905,-7.0785,67,13,0,37.8,30.51739130434783,5,2043.1,1,0,-0.8,745.5999999999999,53.3,269,54,1,1.7400000000000002,1.2328571428571429,431.00000000000006,557.1,12.3,10.5,68.4,455.2000000000001,0,0,1,0.966608695652174
DS03,2011,Douro Superior,215,41.1905,-7.0785,45,8,1,38.5,28.858695652173907,3,2181.9,2,0,-0.5,510.9,25.0,287,36,0,1.46,1.2257142857142858,448.4,588.2,12.0,10.3,37.4,319.70000000000005,0,0,0,0.023429541595925297
DS03,2012,Douro Superior,215,41.1905,-7.0785,50,12,4,38.7,29.061956521739127,3,1923.2000000000005,0,0,1.3,467.5999999999999,29.300000000000004,288,38,0,1.5466666666666669,1.1542857142857144,442.6,548.9000000000001,12.1,10.3,39.1,429.80000000000007,0,0,0,0.05200097016735387
DS03,2013,Douro Superior,215,41.1905,-7.0785,61,17,4,38.8,30.38695652173914,9,2013.1,0,0,0.1,675.5999999999999,18.0,272,40,0,1.7633333333333334,1.2300000000000002,488.8,586.4,12.3,10.5,20.3,425.50000000000006,0,0,0,0.14991053064582477
DS03,2014,Douro Superior,215,41.1905,-7.0785,36,5,0,37.0,28.467391304347824,2,2023.5,0,0,1.6,757.5,35.5,255,33,0,1.4366666666666668,1.1142857142857143,427.7000000000001,471.2,12.4,10.6,43.60000000000001,449.2999999999999,0,0,0,0.06802631578947368
DS03,2015,Douro Superior,215,41.1905,-7.0785,63,13,1,38.9,30.78695652173913,4,2153.7,0,0,1.9,468.9,53.6,298,38,0,1.71,1.268571428571429,439.5,598.0,11.0,9.5,64.8,491.4000000000001,0,0,0,0.08092954159592529
DS03,2016,Douro Superior,215,41.1905,-7.0785,71,23,1,37.7,31.02934782608696,6,2119.2,0,0,0.2,751.8000000000002,24.700000000000003,261,37,1,1.8066666666666664,1.252857142857143,435.7000000000001,519.0,15.0,12.4,33.3,517.0,0,0,0,0.5644986865396012
DS03,2017,Douro Superior,215,41.1905,-7.0785,78,24,6,39.8,31.74021739130435,7,2342.1,1,0,-0.5,403.2000000000001,42.0,301,50,1,1.7833333333333332,1.452857142857143,470.6,764.9000000000001,10.5,8.1,51.2,144.60000000000002,1,0,0,0.9833333333333332
DS03,2018,Douro Superior,215,41.1905,-7.0785,77,13,5,41.0,29.957608695652173,6,2087.3,3,0,-0.6,720.5,93.8,273,91,1,1.3966666666666665,1.147142857142857,344.50000000000006,478.30000000000007,12.8,9.4,107.1,384.1,1,0,1,1.0
DS03,2019,Douro Superior,215,41.1905,-7.0785,65,12,1,39.2,30.094565217391303,4,2041.6,0,0,0.9,580.5999999999999,69.1,276,27,0,1.4866666666666666,1.195714285714286,387.7999999999999,589.3000000000001,12.3,10.5,77.6,341.4,0,0,0,0.010526315789473684
DS03,2020,Douro Superior,215,41.1905,-7.0785,76,35,2,39.5,31.36630434782608,10,2158.8,0,0,2.5,589.0,30.0,289,64,1,1.8,1.3057142857142858,471.2000000000001,558.5,12.4,10.5,35.300000000000004,482.6,0,0,1,0.966608695652174
DS03,2021,Douro Superior,215,41.1905,-7.0785,68,18,3,40.5,31.02608695652173,6,2070.7,0,0,0.6,513.0999999999999,39.10000000000001,287,29,0,1.5933333333333335,1.17,423.50000000000006,501.6000000000001,12.0,12.0,69.0,479.0,0,0,0,0.085787841191067
DS03,2022,Douro Superior,215,41.1905,-7.0785,89,53,27,44.2,34.08804347826087,15,2475.6000000000004,0,0,0.5,657.4000000000001,45.2,274,38,1,2.06,1.5114285714285718,484.80000000000007,649.0,12.2,10.4,44.2,384.0,1,0,0,0.9673333333333334
DS03,2023,Douro Superior,215,41.1905,-7.0785,80,23,6,41.9,31.88043478260869,7,2350.1000000000004,4,1,-2.9,636.8000000000001,47.2,282,72,1,1.57,1.2671428571428571,416.3,524.4000000000001,10.4,10.4,82.7,569.5,1,0,1,1.0
DS03,2024,Douro Superior,215,41.1905,-7.0785,68,25,6,41.0,31.867391304347827,10,2114.5000000000005,0,0,0.6,733.6999999999999,82.0,270,66,1,1.6033333333333333,1.1414285714285712,393.4,521.5,12.2,10.4,91.7,463.30000000000007,1,0,1,1.0
DS04,1995,Douro Superior,490,41.212,-7.0625,51,7,1,40.5,29.788043478260875,3,2152.2,0,0,1.2,683.0,76.0,273,34,0,1.586666666666667,1.2114285714285715,411.8,588.8000000000001,10.4,9.1,81.39999999999999,326.2,0,0,0,0.05200097016735387
DS04,1996,Douro Superior,490,41.212,-7.0625,44,13,0,36.8,29.50543478260869,9,1946.3,0,0,0.1,764.2,45.9,254,23,0,1.6666666666666667,1.1485714285714288,435.0,526.0,13.7,10.1,57.10000000000001,319.30000000000007,0,0,0,0.11665991029843022
DS04,1997,Douro Superior,490,41.212,-7.0625,40,3,0,36.1,27.02282608695652,3,2051.8,0,0,5.6,832.0,153.60000000000002,265,67,1,1.2733333333333334,1.0914285714285714,262.20000000000005,378.8,12.4,10.6,169.3,603.2,0,0,1,0.8968944099378883
DS04,1998,Douro Superior,490,41.212,-7.0625,63,16,5,39.2,30.57934782608696,7,2004.5,0,0,1.2,501.0,52.3,286,29,0,1.7700000000000002,1.1471428571428572,409.6,428.6,15.3,15.3,65.10000000000001,518.8,1,0,0,0.06802631578947368
DS04,1999,Douro Superior,490,41.212,-7.0625,57,8,0,37.9,29.671739130434784,4,1963.0,0,0,1.4,628.2,67.8,270,36,0,1.6133333333333333,1.104285714285714,404.9,424.2000000000001,14.8,14.8,74.30000000000001,691.1,0,0,0,0.06802631578947368
DS04,2000,Douro Superior,490,41.212,-7.0625,50,11,0,36.6,29.097826086956523,2,1916.0,0,0,2.0,760.1,32.8,264,47,0,1.5633333333333337,1.0814285714285714,417.0,488.7,15.4,12.7,34.6,552.1,0,0,0,0.21804239877769288
DS04,2001,Douro Superior,490,41.212,-7.0625,60,12,1,38.1,29.58478260869565,3,2038.4,0,0,3.6,739.3,64.3,274,45,0,1.5766666666666669,1.162857142857143,426.5,552.1,11.4,9.8,66.4,418.2999999999999,0,0,0,0.14176573426573427
DS04,2002,Douro Superior,490,41.212,-7.0625,42,8,0,36.1,29.310869565217395,3,1915.0,0,0,0.3,758.8,42.6,261,21,0,1.4733333333333334,1.0214285714285714,422.5,487.80000000000007,12.0,12.0,58.900000000000006,538.1,0,0,0,0.08092954159592529
DS04,2003,Douro Superior,490,41.212,-7.0625,64,22,10,39.6,30.743478260869573,15,2164.0,0,0,3.8,721.7,62.90000000000001,273,29,0,1.6866666666666663,1.2285714285714284,406.00000000000006,563.4000000000001,12.7,10.8,82.4,559.5,1,0,0,0.13232811306340717
DS04,2004,Douro Superior,490,41.212,-7.0625,66,8,0,37.4,30.1608695652174,3,2069.9999999999995,1,0,-1.8,420.1,50.8,306,53,1,1.6233333333333333,1.1914285714285715,428.6,558.1000000000001,12.1,10.4,68.80000000000001,451.8,0,0,1,0.8746031746031747
DS04,2005,Douro Superior,490,41.212,-7.0625,79,26,2,39.5,32.32391304347825,5,2309.1,8,1,-2.3,452.2000000000001,16.799999999999997,300,45,1,2.0866666666666664,1.4314285714285713,536.9,719.6,11.6,10.0,24.700000000000003,464.7,0,0,0,0.9833333333333332
DS04,2006,Douro Superior,490,41.212,-7.0625,74,16,2,38.9,31.14891304347826,6,2310.0,1,0,-0.6,689.5,48.3,272,28,0,1.856666666666667,1.32,461.2000000000001,582.9000000000001,12.2,12.2,61.30000000000001,563.5,0,0,0,0.11665991029843022
DS04,2007,Douro Superior,490,41.212,-7.0625,33,6,1,39.4,27.648913043478263,3,1897.7,0,0,0.8,450.2000000000001,79.30000000000001,292,45,0,1.3833333333333335,1.0842857142857143,350.5,441.1,14.3,10.2,103.5,407.7,0,0,0,0.12418331668331668
DS04,2008,Douro Superior,490,41.212,-7.0625,39,5,1,38.8,28.975,3,1860.0,0,0,1.1,482.1,21.2,277,33,0,1.5266666666666666,1.09,414.7000000000001,465.00000000000006,15.4,12.1,30.3,421.00000000000006,0,0,0,0.0
DS04,2009,Douro Superior,490,41.212,-7.0625,62,14,0,36.6,30.135869565217387,8,2150.4,0,0,2.1,602.5999999999999,39.5,283,45,0,1.643333333333333,1.294285714285714,451.7000000000001,715.3000000000001,10.0,8.8,45.9,273.50000000000006,0,0,0,0.21804239877769288
DS04,2010,Douro Superior,490,41.212,-7.0625,73,15,1,38.2,30.91739130434783,5,2123.8,1,0,-0.4,745.5999999999999,53.3,269,54,1,1.8133333333333332,1.27,439.7000000000001,569.8000000000001,12.6,10.7,69.5,451.8,0,0,1,0.966608695652174
DS04,2011,Douro Superior,490,41.212,-7.0625,57,8,1,38.9,29.25869565217392,3,2264.3,2,0,-0.1,510.9,25.0,287,36,0,1.5433333333333332,1.2642857142857142,460.2000000000001,605.2,12.4,10.6,36.1,315.80000000000007,0,0,0,0.023429541595925297
DS04,2012,Douro Superior,490,41.212,-7.0625,58,14,4,39.1,29.46195652173913,4,1999.6,0,0,1.7,467.5999999999999,29.300000000000004,288,38,0,1.6233333333333333,1.1942857142857142,451.3,561.7,12.4,10.6,39.50000000000001,428.80000000000007,0,0,0,0.08909774436090226
DS04,2013,Douro Superior,490,41.212,-7.0625,65,18,5,39.2,30.78695652173912,10,2092.2,0,0,0.5,675.5999999999999,18.0,272,40,0,1.8466666666666665,1.2671428571428571,499.30000000000007,599.0,12.6,10.7,20.3,419.5,1,0,0,0.14991053064582477
DS04,2014,Douro Superior,490,41.212,-7.0625,45,6,0,37.4,28.867391304347823,2,2105.3,0,0,2.0,757.5,35.5,255,33,0,1.5066666666666668,1.1485714285714284,435.9,481.2999999999999,12.7,10.8,45.2,452.5,0,0,0,0.06802631578947368
DS04,2015,Douro Superior,490,41.212,-7.0625,70,16,2,39.3,31.186956521739138,4,2236.0,0,0,2.3,468.9,53.6,298,38,0,1.8,1.31,447.7000000000001,603.7,11.3,9.8,66.1,491.4,0,0,0,0.14176573426573427
DS04,2016,Douro Superior,490,41.212,-7.0625,74,28,3,38.1,31.42934782608696,6,2198.2000000000003,0,0,0.6,751.8000000000002,24.700000000000003,261,37,1,1.893333333333333,1.2957142857142858,445.5,530.7,15.4,12.7,33.1,521.5999999999999,0,0,0,0.8064713064713065
DS04,2017,Douro Superior,490,41.212,-7.0625,82,26,7,40.6,32.05434782608697,7,2451.3,0,0,0.6,406.9,45.2,296,28,1,1.866666666666667,1.4885714285714289,482.1,780.4000000000001,10.8,8.3,50.7,145.60000000000002,1,0,0,0.8746031746031747
DS04,2018,Douro Superior,490,41.212,-7.0625,81,14,5,41.7,30.27717391304348,6,2196.8,0,0,0.5,685.0999999999999,95.6,265,91,1,1.4799999999999998,1.19,353.30000000000007,493.6,13.1,9.6,108.0,384.7,1,0,1,1.0
DS04,2019,Douro Superior,490,41.212,-7.0625,65,14,1,39.4,30.088043478260865,4,2129.0,0,0,1.4,592.7,72.39999999999999,273,27,0,1.5733333333333333,1.2414285714285715,397.80000000000007,604.8000000000001,12.6,10.7,77.1,335.09999999999997,0,0,0,0.023429541595925297
DS04,2020,Douro Superior,490,41.212,-7.0625,79,36,6,40.3,31.673913043478265,10,2271.8,0,0,3.7,610.5,36.6,285,64,1,1.8866666666666667,1.35,481.80000000000007,572.4,12.7,10.8,35.5,482.0,1,0,1,0.9833333333333332
DS04,2021,Douro Superior,490,41.212,-7.0625,67,18,3,39.9,31.126086956521743,5,2170.2000000000003,0,0,1.2,523.1999999999999,40.7,284,29,0,1.6766666666666663,1.2100000000000002,435.1,513.4000000000001,12.3,12.3,67.0,473.50000000000006,0,0,0,0.07288461538461538
DS04,2022,Douro Superior,490,41.212,-7.0625,88,51,29,44.2,34.038043478260875,15,2548.8,0,0,1.6,664.8,49.10000000000001,274,38,1,2.1566666666666667,1.5614285714285714,495.7000000000001,662.5,12.6,10.7,45.1,383.80000000000007,1,0,0,0.966608695652174
DS04,2023,Douro Superior,490,41.212,-7.0625,81,23,6,42.1,31.921739130434784,7,2421.0,3,1,-2.2,638.0999999999999,75.0,272,73,1,1.65,1.3028571428571427,425.3,539.2,10.7,10.7,84.0,564.4000000000001,1,0,1,1.0
DS04,2024,Douro Superior,490,41.212,-7.0625,69,23,6,40.7,31.80760869565217,7,2174.1000000000004,0,0,0.7,712.0999999999999,64.5,268,51,1,1.6900000000000002,1.182857142857143,406.1,531.9000000000001,12.6,10.7,88.60000000000001,463.4,1,0,0,1.0
DS06,1995,Douro Superior,380,41.0785,-6.842,36,3,1,39.7,28.661956521739125,2,1875.1,2,0,-1.3,543.2,64.0,284,29,0,1.4633333333333336,1.1142857142857143,424.80000000000007,638.6,9.0,7.2,73.89999999999999,272.6,0,0,0,0.10851511391833972
DS06,1996,Douro Superior,380,41.0785,-6.842,36,1,0,35.9,28.27717391304347,1,1661.4999999999998,6,0,-1.2,691.4,34.400000000000006,248,22,0,1.5266666666666666,1.0471428571428572,454.7,552.7,12.0,8.700000000000001,44.900000000000006,303.4,0,0,0,0.085787841191067
DS06,1997,Douro Superior,380,41.0785,-6.842,29,0,0,34.5,25.742391304347827,0,1755.5000000000002,0,0,3.6,744.0,133.29999999999998,267,66,1,1.143333333333333,0.9857142857142857,281.9,400.5,10.5,9.1,152.60000000000002,545.4000000000001,0,0,1,0.926984126984127
DS06,1998,Douro Superior,380,41.0785,-6.842,51,10,1,38.1,29.367391304347823,6,1726.1,1,0,-0.3,467.0,56.3,285,41,0,1.6233333333333333,1.0514285714285714,409.6,431.0,13.6,13.6,69.5,487.1,0,0,0,0.13232811306340717
DS06,1999,Douro Superior,380,41.0785,-6.842,42,3,0,37.1,28.594565217391303,1,1707.8000000000002,2,0,-0.8,539.5999999999999,50.8,279,32,0,1.4833333333333334,1.0157142857142856,434.6,459.3,12.2,12.2,60.1,614.1,0,0,0,0.010526315789473684
DS06,2000,Douro Superior,380,41.0785,-6.842,38,4,0,35.4,28.01521739130436,1,1665.4,2,0,-0.3,617.3,22.6,266,47,0,1.4833333333333334,1.0214285714285714,452.4,536.3,13.6,11.1,27.500000000000004,477.9000000000001,0,0,0,0.14991053064582477
DS06,2001,Douro Superior,380,41.0785,-6.842,45,7,0,37.5,28.56847826086957,3,1783.0999999999997,0,0,2.2,578.9000000000001,44.1,280,45,0,1.4866666666666666,1.0914285714285714,451.7000000000001,619.7,9.5,8.3,49.8,354.8,0,0,0,0.11932501708817497
DS06,2002,Douro Superior,380,41.0785,-6.842,31,0,0,34.9,28.166304347826088,0,1646.4,0,0,0.4,638.0999999999999,45.9,262,31,0,1.3866666666666667,0.9471428571428572,429.9,492.8,10.5,10.5,60.400000000000006,475.9000000000001,0,0,0,0.010526315789473684
DS06,2003,Douro Superior,380,41.0785,-6.842,52,19,3,38.6,29.711956521739136,15,1901.1,0,0,1.2,639.5,46.6,275,29,1,1.596666666666667,1.157142857142857,433.4,597.1999999999999,11.2,9.5,66.2,512.5,0,0,0,0.13866080156402738
