location_id,year,subregion,elevation_m,latitude,longitude,heat_days_30,heat_days_35,heat_days_38,max_summer_tmax,mean_summer_tmax,heatwave_max_streak,gdd_growing_season,spring_frost_days,spring_severe_frost_days,min_spring_tmin,annual_precip_mm,summer_precip_mm,dry_days,max_consecutive_dry_days,climate_stress_year
CC13,2000,Cima Corgo,280,41.2095,-7.468,36,1,0,34.6,27.28478260869565,1,1626.1,0,0,0.4,920.9000000000001,37.7,252,48,0
CC13,2001,Cima Corgo,280,41.2095,-7.468,36,5,0,36.1,27.652173913043477,3,1741.0999999999997,0,0,2.0,932.7,69.30000000000001,268,42,0
CC13,2002,Cima Corgo,280,41.2095,-7.468,23,0,0,34.5,27.518478260869568,0,1630.7999999999997,1,0,-1.3,901.4,43.0,257,20,0
CC13,2003,Cima Corgo,280,41.2095,-7.468,47,17,1,38.0,28.766304347826086,14,1858.8,0,0,2.9,853.5999999999999,97.0,262,29,1
CC13,2004,Cima Corgo,280,41.2095,-7.468,35,2,0,35.6,28.36086956521739,2,1802.9000000000005,2,1,-3.8,467.5,64.2,299,30,0
CC13,2005,Cima Corgo,280,41.2095,-7.468,59,9,0,37.3,30.483695652173914,3,2003.1,7,3,-4.1,533.3,21.9,296,39,1
CC13,2006,Cima Corgo,280,41.2095,-7.468,58,9,0,37.8,29.29673913043479,4,2001.3000000000002,3,0,-1.4,856.8999999999999,76.0,261,27,0
CC13,2007,Cima Corgo,280,41.2095,-7.468,25,3,0,37.6,26.092391304347824,2,1658.8,1,0,-0.2,461.4,82.5,283,46,0
CC13,2008,Cima Corgo,280,41.2095,-7.468,25,1,0,36.7,26.913043478260875,1,1557.7,1,0,-0.5,599.0,25.5,270,21,0
CC13,2009,Cima Corgo,280,41.2095,-7.468,44,1,0,35.2,28.134782608695648,1,1846.0,0,0,1.8,746.7,58.199999999999996,275,50,1
CC13,2010,Cima Corgo,280,41.2095,-7.468,56,7,0,37.0,29.243478260869566,2,1871.1,3,0,-1.5,903.6,54.9,260,54,1
CC13,2011,Cima Corgo,280,41.2095,-7.468,28,4,0,37.3,27.46630434782608,2,1990.0000000000002,1,0,-0.9,678.8000000000001,42.3,278,36,0
CC13,2012,Cima Corgo,280,41.2095,-7.468,34,5,0,36.9,27.17065217391305,2,1671.9,0,0,1.1,529.9000000000001,37.2,284,35,0
CC13,2013,Cima Corgo,280,41.2095,-7.468,52,10,0,37.7,29.044565217391302,5,1830.2000000000003,3,0,-2.0,800.9000000000001,21.200000000000003,267,38,1
CC13,2014,Cima Corgo,280,41.2095,-7.468,24,1,0,35.1,26.938043478260873,1,1802.3000000000002,0,0,0.3,952.6,40.4,251,28,0
CC13,2015,Cima Corgo,280,41.2095,-7.468,49,5,0,37.1,29.329347826086952,3,1920.1999999999996,0,0,1.2,528.4,51.8,289,30,0
CC13,2016,Cima Corgo,280,41.2095,-7.468,57,10,0,36.5,29.653260869565216,2,1903.4,0,0,0.5,932.5,32.800000000000004,256,40,1
CC13,2017,Cima Corgo,280,41.2095,-7.468,57,12,2,38.4,29.875,5,2138.8999999999996,1,0,-0.2,539.5,51.0,291,28,1
CC13,2018,Cima Corgo,280,41.2095,-7.468,54,6,3,39.7,28.421739130434784,5,1927.1,2,0,-1.3,918.5,88.1,263,62,1
CC13,2019,Cima Corgo,280,41.2095,-7.468,47,4,0,37.6,28.11630434782609,2,1828.6,0,0,0.6,804.8,77.1,266,27,0
CC13,2020,Cima Corgo,280,41.2095,-7.468,63,12,1,38.9,29.65108695652174,3,1970.4999999999998,0,0,2.2,729.3,28.8,275,61,1
CC13,2021,Cima Corgo,280,41.2095,-7.468,47,6,0,37.2,29.013043478260876,3,1836.2999999999997,0,0,0.3,704.1,39.199999999999996,277,29,0
CC13,2022,Cima Corgo,280,41.2095,-7.468,75,36,14,43.0,32.50652173913044,12,2264.7999999999997,1,0,-0.1,767.6000000000001,30.1,268,41,1
CC13,2023,Cima Corgo,280,41.2095,-7.468,57,9,4,41.1,29.90108695652174,5,2153.0,3,1,-2.7,838.0,83.5,272,80,1
CC13,2024,Cima Corgo,280,41.2095,-7.468,58,13,4,40.5,30.52173913043478,5,1960.3000000000002,0,0,1.8,814.2,62.4,262,52,1
CC14,1995,Cima Corgo,135,41.158,-7.363,53,9,1,40.6,30.182608695652174,3,2273.7,0,0,3.3,674.3,69.80000000000001,273,40,0
CC14,1996,Cima Corgo,135,41.158,-7.363,45,14,0,36.7,29.922826086956523,9,2061.2,0,0,-0.0,778.4000000000001,46.7,253,23,0
CC14,1997,Cima Corgo,135,41.158,-7.363,46,11,0,37.1,27.460869565217394,9,2169.1000000000004,0,0,6.0,816.4,145.3,266,66,1
CC14,1998,Cima Corgo,135,41.158,-7.363,63,19,5,39.4,30.877173913043475,7,2107.6,0,0,1.3,496.2,47.60000000000001,288,34,0
CC14,1999,Cima Corgo,135,41.158,-7.363,62,10,0,37.8,29.944565217391304,4,2058.0,0,0,2.3,614.5,70.8,271,29,0
CC14,2000,Cima Corgo,135,41.158,-7.363,51,11,0,36.6,29.266304347826093,3,1996.1999999999998,0,0,2.0,766.3,34.9,262,47,0
CC14,2001,Cima Corgo,135,41.158,-7.363,61,12,0,37.9,29.654347826086955,3,2117.7000000000003,0,0,3.6,782.8,64.4,278,42,0
CC14,2002,Cima Corgo,135,41.158,-7.363,49,6,0,36.3,29.51086956521739,3,2002.2000000000003,0,0,0.5,775.0,42.8,261,21,0
CC14,2003,Cima Corgo,135,41.158,-7.363,63,22,13,39.9,30.786956521739132,15,2234.8,0,0,4.7,732.8,73.69999999999999,274,29,0
CC14,2004,Cima Corgo,135,41.158,-7.363,71,8,0,37.5,30.356521739130432,3,2168.3,1,0,-1.3,398.90000000000003,49.2,305,36,0
CC14,2005,Cima Corgo,135,41.158,-7.363,85,27,2,39.6,32.46521739130435,4,2386.9,3,1,-2.3,473.00000000000006,18.9,298,39,1
CC14,2006,Cima Corgo,135,41.158,-7.363,76,23,4,39.6,31.293478260869566,9,2385.7,0,0,0.5,704.8,53.0,270,27,0
CC14,2007,Cima Corgo,135,41.158,-7.363,42,7,1,39.6,28.031521739130437,4,2019.7000000000003,0,0,1.1,426.70000000000005,81.1,291,46,0
CC14,2008,Cima Corgo,135,41.158,-7.363,40,5,1,38.7,29.014130434782604,2,1937.7000000000003,0,0,0.9,479.29999999999995,20.6,278,33,0
CC14,2009,Cima Corgo,135,41.158,-7.363,66,13,0,36.8,30.24021739130435,7,2229.7,0,0,3.2,617.6,36.3,281,59,1
CC14,2010,Cima Corgo,135,41.158,-7.363,75,18,1,38.7,31.14891304347826,6,2232.7999999999997,0,0,0.3,762.8,46.4,267,54,1
CC14,2011,Cima Corgo,135,41.158,-7.363,65,7,1,39.0,29.471739130434784,2,2367.2,0,0,0.8,536.5,26.700000000000003,286,36,0
CC14,2012,Cima Corgo,135,41.158,-7.363,56,15,3,39.0,29.344565217391313,4,2049.5,0,0,2.8,453.4,29.0,293,38,0
CC14,2013,Cima Corgo,135,41.158,-7.363,72,22,6,39.5,30.986956521739128,10,2188.7999999999997,1,0,-0.3,664.0,16.0,273,38,0
CC14,2014,Cima Corgo,135,41.158,-7.363,44,6,0,37.1,28.957608695652176,2,2181.7000000000003,0,0,2.1,766.0,34.2,261,33,0
CC14,2015,Cima Corgo,135,41.158,-7.363,71,17,1,39.4,31.365217391304352,4,2315.8999999999996,0,0,2.6,448.59999999999997,49.00000000000001,296,36,0
CC14,2016,Cima Corgo,135,41.158,-7.363,74,29,6,38.4,31.590217391304353,6,2272.4,0,0,1.9,767.3000000000002,26.4,261,48,1
CC14,2017,Cima Corgo,135,41.158,-7.363,83,23,8,40.7,31.80652173913043,7,2563.0,0,0,1.7,467.19999999999993,53.8,291,49,0
CC14,2018,Cima Corgo,135,41.158,-7.363,80,16,5,41.4,30.35760869565217,6,2314.2000000000003,0,0,1.6,774.4000000000001,91.5,258,55,1
CC14,2019,Cima Corgo,135,41.158,-7.363,71,12,1,40.5,30.061956521739134,4,2224.8,0,0,3.3,696.9000000000001,79.7,265,27,0
CC14,2020,Cima Corgo,135,41.158,-7.363,78,40,5,40.4,31.706521739130434,17,2381.9,0,0,4.3,708.4,34.0,266,52,1
CC14,2021,Cima Corgo,135,41.158,-7.363,64,20,3,40.3,30.991304347826084,7,2254.4,0,0,3.0,656.9,60.400000000000006,276,29,0
CC14,2022,Cima Corgo,135,41.158,-7.363,88,55,30,44.2,34.2195652173913,15,2652.6000000000004,0,0,2.2,768.1,59.2,265,38,1
CC14,2023,Cima Corgo,135,41.158,-7.363,81,24,5,42.7,31.72608695652174,7,2542.5,0,0,0.6,751.3,92.3,269,72,1
CC14,2024,Cima Corgo,135,41.158,-7.363,73,28,7,42.3,32.30978260869565,10,2319.1,0,0,2.7,796.0999999999999,88.0,261,48,1
DS01,1995,Douro Superior,165,41.0845,-7.151,51,8,1,41.4,29.78369565217391,3,2128.7,0,0,1.4,592.3000000000001,68.3,277,40,0
DS01,1996,Douro Superior,165,41.0845,-7.151,45,13,0,36.7,29.540217391304346,9,1908.5,1,0,-0.5,722.8,41.8,251,29,0
DS01,1997,Douro Superior,165,41.0845,-7.151,41,7,0,36.8,27.097826086956523,4,2020.3999999999996,0,0,5.3,764.5,129.8,262,49,0
DS01,1998,Douro Superior,165,41.0845,-7.151,62,18,5,39.3,30.6445652173913,7,1969.6,0,0,0.9,499.9,54.4,287,34,0
DS01,1999,Douro Superior,165,41.0845,-7.151,60,9,1,38.3,29.773913043478263,4,1927.9,0,0,1.5,548.0,59.2,279,29,0
DS01,2000,Douro Superior,165,41.0845,-7.151,52,14,0,36.9,29.229347826086954,3,1880.6999999999998,0,0,1.5,673.3,27.8,264,47,0
DS01,2001,Douro Superior,165,41.0845,-7.151,60,13,2,38.2,29.59891304347826,3,1997.0999999999997,0,0,3.3,672.5,53.5,278,32,0
DS01,2002,Douro Superior,165,41.0845,-7.151,44,8,0,36.2,29.298913043478265,3,1869.3,1,0,-0.1,698.1,40.5,261,21,0
DS01,2003,Douro Superior,165,41.0845,-7.151,64,23,11,39.9,30.797826086956523,15,2120.3,0,0,3.6,677.9,50.9,278,30,0
DS01,2004,Douro Superior,165,41.0845,-7.151,65,8,0,37.6,30.2,3,2037.6999999999998,1,1,-2.2,369.3,42.8,307,32,0
DS01,2005,Douro Superior,165,41.0845,-7.151,80,26,2,39.5,32.213043478260865,4,2263.3999999999996,7,2,-2.9,437.1,12.9,302,45,1
DS01,2006,Douro Superior,165,41.0845,-7.151,75,16,2,39.2,31.077173913043474,6,2270.2000000000003,2,0,-0.8,638.5,58.0,274,27,0
DS01,2007,Douro Superior,165,41.0845,-7.151,35,7,1,39.9,27.73695652173913,4,1867.5,0,0,1.0,404.3,68.4,291,46,0
DS01,2008,Douro Superior,165,41.0845,-7.151,38,7,1,39.0,29.027173913043477,3,1819.1,0,0,0.4,445.99999999999994,17.1,277,33,0
DS01,2009,Douro Superior,165,41.0845,-7.151,60,12,0,36.4,30.036956521739135,7,2104.3,0,0,2.2,548.5999999999999,32.400000000000006,285,45,0
DS01,2010,Douro Superior,165,41.0845,-7.151,73,18,2,38.3,30.98586956521739,5,2094.7,1,0,-0.4,722.6,47.199999999999996,267,31,0
DS01,2011,Douro Superior,165,41.0845,-7.151,53,8,1,39.2,29.258695652173916,3,2220.5,0,0,0.2,496.5,29.000000000000004,284,36,0
DS01,2012,Douro Superior,165,41.0845,-7.151,57,16,4,39.4,29.447826086956525,4,1953.1,0,0,1.6,448.0,25.5,290,35,0
DS01,2013,Douro Superior,165,41.0845,-7.151,66,18,5,39.3,30.8,10,2056.3,0,0,0.3,630.0999999999999,13.0,275,46,0
DS01,2014,Douro Superior,165,41.0845,-7.151,41,6,0,37.6,28.88586956521739,2,2061.4,0,0,1.5,681.9,28.3,260,33,0
DS01,2015,Douro Superior,165,41.0845,-7.151,69,17,2,40.0,31.241304347826084,4,2205.2,0,0,2.7,405.5,41.5,299,33,0
DS01,2016,Douro Superior,165,41.0845,-7.151,74,29,5,38.1,31.442391304347826,6,2152.9,0,0,0.8,707.9000000000001,32.4,266,47,1
DS01,2017,Douro Superior,165,41.0845,-7.151,78,24,5,40.4,31.65108695652174,8,2394.3,0,0,0.7,383.40000000000003,41.800000000000004,302,50,1
DS01,2018,Douro Superior,165,41.0845,-7.151,80,14,5,41.7,30.18152173913043,6,2141.5,0,0,0.0,656.0,88.7,261,58,1
DS01,2019,Douro Superior,165,41.0845,-7.151,64,12,2,39.7,29.87608695652174,4,2076.6000000000004,0,0,2.6,557.9000000000001,63.7,279,27,0
DS01,2020,Douro Superior,165,41.0845,-7.151,77,36,4,39.5,31.49673913043478,10,2205.6,0,0,3.0,597.0,27.999999999999996,286,56,1
DS01,2021,Douro Superior,165,41.0845,-7.151,64,16,3,40.0,30.766304347826093,5,2089.0999999999995,0,0,1.7,518.5,43.9,288,29,0
DS01,2022,Douro Superior,165,41.0845,-7.151,85,51,25,43.9,33.7304347826087,15,2499.7,0,0,1.0,597.3,42.6,274,54,1
DS01,2023,Douro Superior,165,41.0845,-7.151,79,23,6,41.8,31.668478260869566,7,2375.5,3,0,-1.3,639.3,53.8,279,72,1
DS01,2024,Douro Superior,165,41.0845,-7.151,69,26,7,41.6,32.172826086956526,7,2184.5,0,0,2.1,715.3999999999999,69.0,273,53,1
DS02,1995,Douro Superior,450,41.065,-7.1285,41,3,1,40.5,29.04891304347826,2,1971.5000000000002,1,0,-0.1,592.3000000000001,68.3,277,40,0
DS02,1996,Douro Superior,450,41.065,-7.1285,41,6,0,36.0,28.775000000000002,4,1752.8,4,0,-0.8,722.8,41.8,251,29,0
DS02,1997,Douro Superior,450,41.065,-7.1285,34,3,0,35.8,26.295652173913048,3,1859.0000000000002,0,0,4.3,764.5,129.8,262,49,0
DS02,1998,Douro Superior,450,41.065,-7.1285,59,13,4,38.6,29.870652173913047,6,1819.9999999999998,0,0,0.3,499.9,54.4,287,34,0
DS02,1999,Douro Superior,450,41.065,-7.1285,49,5,0,37.6,29.01304347826086,2,1774.2999999999997,0,0,0.5,548.0,59.2,279,29,0
DS02,2000,Douro Superior,450,41.065,-7.1285,44,6,0,36.1,28.472826086956523,2,1734.8,0,0,0.9,673.3,27.8,264,47,0
DS02,2001,Douro Superior,450,41.065,-7.1285,50,7,0,37.5,28.89565217391305,3,1850.6000000000004,0,0,2.8,672.5,53.5,278,32,0
DS02,2002,Douro Superior,450,41.065,-7.1285,34,2,0,35.4,28.559782608695652,1,1722.3000000000002,1,0,-0.7,698.1,40.5,261,21,0
DS02,2003,Douro Superior,450,41.065,-7.1285,57,21,5,39.1,30.085869565217394,15,1975.6000000000001,0,0,2.8,677.9,50.9,278,30,1
DS02,2004,Douro Superior,450,41.065,-7.1285,55,6,0,36.8,29.433695652173913,3,1885.2000000000003,1,1,-3.3,369.3,42.8,307,32,0
DS02,2005,Douro Superior,450,41.065,-7.1285,68,16,1,38.7,31.521739130434778,3,2114.5,9,3,-3.6,437.1,12.9,302,45,1
DS02,2006,Douro Superior,450,41.065,-7.1285,70,13,1,38.3,30.363043478260874,5,2118.4,2,0,-1.9,638.5,58.0,274,27,0
DS02,2007,Douro Superior,450,41.065,-7.1285,25,5,1,39.1,26.94130434782608,3,1711.0000000000002,1,0,-0.1,404.3,68.4,291,46,0
DS02,2008,Douro Superior,450,41.065,-7.1285,32,4,1,38.2,28.26304347826087,2,1670.0,2,0,-0.3,445.99999999999994,17.1,277,33,0
DS02,2009,Douro Superior,450,41.065,-7.1285,52,3,0,35.7,29.33260869565217,1,1955.7999999999997,0,0,1.5,548.5999999999999,32.400000000000006,285,45,0
DS02,2010,Douro Superior,450,41.065,-7.1285,64,11,0,37.4,30.17934782608696,3,1932.6,4,0,-1.3,722.6,47.199999999999996,267,31,0
DS02,2011,Douro Superior,450,41.065,-7.1285,38,7,1,38.4,28.470652173913045,2,2065.6,2,0,-1.1,496.5,29.000000000000004,284,36,0
DS02,2012,Douro Superior,450,41.065,-7.1285,43,12,3,38.7,28.757608695652173,3,1818.6,0,0,0.8,448.0,25.5,290,35,0
DS02,2013,Douro Superior,450,41.065,-7.1285,57,16,4,38.4,30.007608695652177,9,1903.9,3,0,-0.6,630.0999999999999,13.0,275,46,0
DS02,2014,Douro Superior,450,41.065,-7.1285,34,3,0,36.9,28.109782608695657,2,1909.2999999999997,0,0,0.7,681.9,28.3,260,33,0
DS02,2015,Douro Superior,450,41.065,-7.1285,62,10,1,39.2,30.4641304347826,3,2044.6000000000001,0,0,1.2,405.5,41.5,299,33,0
DS02,2016,Douro Superior,450,41.065,-7.1285,68,19,1,37.3,30.657608695652176,5,2008.0000000000002,2,0,-0.1,707.9000000000001,32.4,266,47,0
DS02,2017,Douro Superior,450,41.065,-7.1285,78,24,5,40.3,31.615217391304352,8,2280.0999999999995,1,0,-0.5,387.7,35.8,300,50,1
DS02,2018,Douro Superior,450,41.065,-7.1285,79,13,5,41.9,30.01739130434783,6,2031.9,2,0,-0.8,675.9,77.5,272,100,1
DS02,2019,Douro Superior,450,41.065,-7.1285,60,10,1,39.0,29.63913043478261,4,1964.9000000000003,0,0,0.8,562.7,66.9,283,27,0
DS02,2020,Douro Superior,450,41.065,-7.1285,75,35,4,39.4,31.301086956521743,10,2095.2999999999997,0,0,2.0,601.3,20.200000000000003,287,77,1
DS02,2021,Douro Superior,450,41.065,-7.1285,64,17,3,40.0,30.69347826086956,5,1990.8,0,0,0.8,515.8,44.7,294,56,1
DS02,2022,Douro Superior,450,41.065,-7.1285,85,48,22,43.8,33.59891304347826,14,2406.5,0,0,0.4,628.8,29.5,277,38,1
DS02,2023,Douro Superior,450,41.065,-7.1285,74,23,6,41.5,31.539130434782606,7,2253.5,4,2,-3.2,706.4000000000001,52.199999999999996,277,72,1
DS02,2024,Douro Superior,450,41.065,-7.1285,68,24,5,40.8,31.840217391304346,7,2059.5999999999995,0,0,1.0,750.9000000000001,69.30000000000001,271,67,1
DS03,1995,Douro Superior,215,41.1905,-7.0785,45,4,1,40.1,29.38804347826087,2,2072.6000000000004,0,0,0.8,683.0,76.0,273,34,0
DS03,1996,Douro Superior,215,41.1905,-7.0785,43,10,0,36.4,29.1054347826087,9,1864.6999999999998,1,0,-0.3,764.2,45.9,254,23,0
DS03,1997,Douro Superior,215,41.1905,-7.0785,36,3,0,35.7,26.62282608695653,3,1969.3999999999999,0,0,5.2,832.0,153.60000000000002,265,67,1
DS03,1998,Douro Superior,215,41.1905,-7.0785,59,15,4,38.8,30.179347826086946,7,1927.5,0,0,0.8,501.0,52.3,286,29,0
DS03,1999,Douro Superior,215,41.1905,-7.0785,53,6,0,37.5,29.27173913043478,4,1882.1,0,0,1.0,628.2,67.8,270,36,0
DS03,2000,Douro Superior,215,41.1905,-7.0785,46,8,0,36.2,28.697826086956525,2,1836.7,0,0,1.6,760.1,32.8,264,47,0
DS03,2001,Douro Superior,215,41.1905,-7.0785,56,8,0,37.7,29.18478260869565,3,1958.4,0,0,3.2,739.3,64.3,274,45,0
DS03,2002,Douro Superior,215,41.1905,-7.0785,39,3,0,35.7,28.910869565217393,1,1835.1999999999998,1,0,-0.1,758.8,42.6,261,21,0
DS03,2003,Douro Superior,215,41.1905,-7.0785,59,22,5,39.2,30.34347826086957,15,2082.6000000000004,0,0,3.4,721.7,62.90000000000001,273,29,0
DS03,2004,Douro Superior,215,41.1905,-7.0785,61,6,0,37.0,29.76086956521739,3,1991.7999999999997,1,1,-2.2,420.1,50.800000000000004,306,53,0
DS03,2005,Douro Superior,215,41.1905,-7.0785,75,23,1,39.1,31.923913043478255,4,2228.7000000000007,8,2,-2.7,452.20000000000005,16.799999999999997,300,45,1
DS03,2006,Douro Superior,215,41.1905,-7.0785,74,15,2,38.5,30.74891304347826,6,2228.2,1,0,-1.0,689.5,48.3,272,28,0
DS03,2007,Douro Superior,215,41.1905,-7.0785,29,5,1,39.0,27.24891304347826,3,1817.6,0,0,0.4,450.20000000000005,79.30000000000001,292,45,0
DS03,2008,Douro Superior,215,41.1905,-7.0785,35,5,1,38.4,28.574999999999996,3,1779.1000000000001,0,0,0.7,482.1,21.2,277,33,0
DS03,2009,Douro Superior,215,41.1905,-7.0785,57,10,0,36.2,29.735869565217396,7,2070.7,0,0,1.7,602.5999999999999,39.5,283,45,0
DS03,2010,Douro Superior,215,41.1905,-7.0785,67,13,0,37.8,30.51739130434783,5,2043.1,1,0,-0.8,745.5999999999999,53.3,269,54,1
DS03,2011,Douro Superior,215,41.1905,-7.0785,45,8,1,38.5,28.858695652173907,3,2181.9,2,0,-0.5,510.9,25.0,287,36,0
DS03,2012,Douro Superior,215,41.1905,-7.0785,50,12,4,38.7,29.061956521739127,3,1923.2000000000003,0,0,1.3,467.5999999999999,29.300000000000004,288,38,0
DS03,2013,Douro Superior,215,41.1905,-7.0785,61,17,4,38.8,30.38695652173914,9,2013.1000000000001,0,0,0.1,675.5999999999999,18.0,272,40,0
DS03,2014,Douro Superior,215,41.1905,-7.0785,36,5,0,37.0,28.467391304347824,2,2023.5000000000002,0,0,1.6,757.5,35.5,255,33,0
DS03,2015,Douro Superior,215,41.1905,-7.0785,63,13,1,38.9,30.786956521739132,4,2153.7,0,0,1.9,468.90000000000003,53.6,298,38,0
DS03,2016,Douro Superior,215,41.1905,-7.0785,71,23,1,37.7,31.02934782608696,6,2119.2,0,0,0.2,751.8000000000002,24.700000000000003,261,37,1
DS03,2017,Douro Superior,215,41.1905,-7.0785,78,24,6,39.8,31.74021739130435,7,2342.1,1,0,-0.5,403.20000000000005,42.0,301,50,1
DS03,2018,Douro Superior,215,41.1905,-7.0785,77,13,5,41.0,29.957608695652173,6,2087.3,3,0,-0.6,720.5,93.8,273,91,1
DS03,2019,Douro Superior,215,41.1905,-7.0785,65,12,1,39.2,30.094565217391303,4,2041.6,0,0,0.9,580.5999999999999,69.1,276,27,0
DS03,2020,Douro Superior,215,41.1905,-7.0785,76,35,2,39.5,31.36630434782608,10,2158.8,0,0,2.5,589.0,29.999999999999996,289,64,1
DS03,2021,Douro Superior,215,41.1905,-7.0785,68,18,3,40.5,31.026086956521734,6,2070.7,0,0,0.6,513.0999999999999,39.10000000000001,287,29,0
DS03,2022,Douro Superior,215,41.1905,-7.0785,89,53,27,44.2,34.08804347826087,15,2475.6000000000004,0,0,0.5,657.4000000000001,45.199999999999996,274,38,1
DS03,2023,Douro Superior,215,41.1905,-7.0785,80,23,6,41.9,31.880434782608695,7,2350.1000000000004,4,1,-2.9,636.8000000000001,47.199999999999996,282,72,1
DS03,2024,Douro Superior,215,41.1905,-7.0785,68,25,6,41.0,31.867391304347827,10,2114.5000000000005,0,0,0.6,733.6999999999999,82.0,270,66,1
DS04,1995,Douro Superior,490,41.212,-7.0625,51,7,1,40.5,29.788043478260875,3,2152.2,0,0,1.2,683.0,76.0,273,34,0
DS04,1996,Douro Superior,490,41.212,-7.0625,44,13,0,36.8,29.505434782608695,9,1946.3,0,0,0.1,764.2,45.9,254,23,0
DS04,1997,Douro Superior,490,41.212,-7.0625,40,3,0,36.1,27.02282608695652,3,2051.7999999999997,0,0,5.6,832.0,153.60000000000002,265,67,1
DS04,1998,Douro Superior,490,41.212,-7.0625,63,16,5,39.2,30.57934782608696,7,2004.5,0,0,1.2,501.0,52.3,286,29,0
DS04,1999,Douro Superior,490,41.212,-7.0625,57,8,0,37.9,29.671739130434784,4,1962.9999999999998,0,0,1.4,628.2,67.8,270,36,0
DS04,2000,Douro Superior,490,41.212,-7.0625,50,11,0,36.6,29.097826086956523,2,1916.0,0,0,2.0,760.1,32.8,264,47,0
DS04,2001,Douro Superior,490,41.212,-7.0625,60,12,1,38.1,29.58478260869565,3,2038.4,0,0,3.6,739.3,64.3,274,45,0
DS04,2002,Douro Superior,490,41.212,-7.0625,42,8,0,36.1,29.310869565217395,3,1914.9999999999998,0,0,0.3,758.8,42.6,261,21,0
DS04,2003,Douro Superior,490,41.212,-7.0625,64,22,10,39.6,30.743478260869573,15,2164.0,0,0,3.8,721.7,62.90000000000001,273,29,0
DS04,2004,Douro Superior,490,41.212,-7.0625,66,8,0,37.4,30.160869565217393,3,2069.9999999999995,1,0,-1.8,420.1,50.800000000000004,306,53,1
DS04,2005,Douro Superior,490,41.212,-7.0625,79,26,2,39.5,32.32391304347825,5,2309.1,8,1,-2.3,452.20000000000005,16.799999999999997,300,45,1
DS04,2006,Douro Superior,490,41.212,-7.0625,74,16,2,38.9,31.14891304347826,6,2310.0,1,0,-0.6,689.5,48.3,272,28,0
DS04,2007,Douro Superior,490,41.212,-7.0625,33,6,1,39.4,27.648913043478263,3,1897.7,0,0,0.8,450.20000000000005,79.30000000000001,292,45,0
DS04,2008,Douro Superior,490,41.212,-7.0625,39,5,1,38.8,28.974999999999998,3,1860.0,0,0,1.1,482.1,21.2,277,33,0
DS04,2009,Douro Superior,490,41.212,-7.0625,62,14,0,36.6,30.135869565217387,8,2150.3999999999996,0,0,2.1,602.5999999999999,39.5,283,45,0
DS04,2010,Douro Superior,490,41.212,-7.0625,73,15,1,38.2,30.91739130434783,5,2123.8,1,0,-0.4,745.5999999999999,53.3,269,54,1
DS04,2011,Douro Superior,490,41.212,-7.0625,57,8,1,38.9,29.25869565217392,3,2264.3,2,0,-0.1,510.9,25.0,287,36,0
DS04,2012,Douro Superior,490,41.212,-7.0625,58,14,4,39.1,29.46195652173913,4,1999.6,0,0,1.7,467.5999999999999,29.300000000000004,288,38,0
DS04,2013,Douro Superior,490,41.212,-7.0625,65,18,5,39.2,30.78695652173912,10,2092.2,0,0,0.5,675.5999999999999,18.0,272,40,0
DS04,2014,Douro Superior,490,41.212,-7.0625,45,6,0,37.4,28.867391304347823,2,2105.3,0,0,2.0,757.5,35.5,255,33,0
DS04,2015,Douro Superior,490,41.212,-7.0625,70,16,2,39.3,31.186956521739138,4,2236.0,0,0,2.3,468.90000000000003,53.6,298,38,0
DS04,2016,Douro Superior,490,41.212,-7.0625,74,28,3,38.1,31.429347826086957,6,2198.2000000000003,0,0,0.6,751.8000000000002,24.700000000000003,261,37,1
DS04,2017,Douro Superior,490,41.212,-7.0625,82,26,7,40.6,32.05434782608697,7,2451.3,0,0,0.6,406.9,45.2,296,28,1
DS04,2018,Douro Superior,490,41.212,-7.0625,81,14,5,41.7,30.277173913043473,6,2196.8,0,0,0.5,685.0999999999999,95.6,265,91,1
DS04,2019,Douro Superior,490,41.212,-7.0625,65,14,1,39.4,30.088043478260865,4,2129.0,0,0,1.4,592.7,72.39999999999999,273,27,0
DS04,2020,Douro Superior,490,41.212,-7.0625,79,36,6,40.3,31.673913043478265,10,2271.8,0,0,3.7,610.5,36.6,285,64,1
DS04,2021,Douro Superior,490,41.212,-7.0625,67,18,3,39.9,31.126086956521743,5,2170.2000000000003,0,0,1.2,523.1999999999999,40.7,284,29,0
DS04,2022,Douro Superior,490,41.212,-7.0625,88,51,29,44.2,34.038043478260875,15,2548.8,0,0,1.6,664.8,49.10000000000001,274,38,1
DS04,2023,Douro Superior,490,41.212,-7.0625,81,23,6,42.1,31.921739130434784,7,2421.0,3,1,-2.2,638.0999999999999,75.0,272,73,1
DS04,2024,Douro Superior,490,41.212,-7.0625,69,23,6,40.7,31.80760869565217,7,2174.1000000000004,0,0,0.7,712.0999999999999,64.5,268,51,1
DS06,1995,Douro Superior,380,41.0785,-6.842,36,3,1,39.7,28.661956521739125,2,1875.0999999999997,2,0,-1.3,543.2,64.0,284,29,0
DS06,1996,Douro Superior,380,41.0785,-6.842,36,1,0,35.9,28.27717391304347,1,1661.4999999999998,6,0,-1.2,691.4,34.400000000000006,248,22,0
DS06,1997,Douro Superior,380,41.0785,-6.842,29,0,0,34.5,25.742391304347827,0,1755.5000000000002,0,0,3.6,744.0,133.29999999999998,267,66,1
